dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,dry,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr,irr
1.09312442298916,1.24612457931785,1.24612457931785,1.24612457931785,1.24612457931785,1.09312442298916,1.09312442298916,1.30953837539324,1.30953837539324,1.09312442298916,1.09312442298916,1.09312442298916,1.09312442298916,1.09312442298916,1.09312442298916,1.09312442298916,1.16765386128238,1.16765386128238,0.824556077348589,1.16765386128238,1.16765386128238,0.824556077348589,1.09312442298916,1.09312442298916,1.09312442298916,1.09312442298916,1.09312442298916,1.09312442298916,1,1,1.09312442298916,1.09312442298916,1.09312442298916,1.09312442298916,1.18624884597831,1.49224915863571,1.49224915863571,1.49224915863571,1.49224915863571,1.18624884597831,1.18624884597831,1.61907675078647,1.61907675078647,1.18624884597831,1.18624884597831,1.18624884597831,1.18624884597831,1.18624884597831,1.18624884597831,1.18624884597831,1.33530772256475,1.33530772256475,0.679892724692493,1.33530772256475,1.33530772256475,0.679892724692493,1.18624884597831,1.18624884597831,1.18624884597831,1.18624884597831,1.18624884597831,1.18624884597831,1,1,1.18624884597831,1.18624884597831,1.18624884597831,1.18624884597831
1.09684939990872,1.25596956249057,1.25596956249057,1.25596956249057,1.25596956249057,1.09684939990872,1.09684939990872,1.32191991040897,1.32191991040897,1.09684939990872,1.09684939990872,1.09684939990872,1.09684939990872,1.09684939990872,1.09684939990872,1.09684939990872,1.17436001573367,1.17436001573367,0.818217953905978,1.17436001573367,1.17436001573367,0.818217953905978,1.09684939990872,1.09684939990872,1.09684939990872,1.09684939990872,1.09684939990872,1.09684939990872,1,1,1.09684939990872,1.09684939990872,1.09684939990872,1.09684939990872,1.19369879981745,1.51193912498113,1.51193912498113,1.51193912498113,1.51193912498113,1.19369879981745,1.19369879981745,1.64383982081793,1.64383982081793,1.19369879981745,1.19369879981745,1.19369879981745,1.19369879981745,1.19369879981745,1.19369879981745,1.19369879981745,1.34872003146734,1.34872003146734,0.669480620094085,1.34872003146734,1.34872003146734,0.669480620094085,1.19369879981745,1.19369879981745,1.19369879981745,1.19369879981745,1.19369879981745,1.19369879981745,1,1,1.19369879981745,1.19369879981745,1.19369879981745,1.19369879981745
1.10057437682829,1.26581454566328,1.26581454566328,1.26581454566328,1.26581454566328,1.10057437682829,1.10057437682829,1.3343014454247,1.3343014454247,1.10057437682829,1.10057437682829,1.10057437682829,1.10057437682829,1.10057437682829,1.10057437682829,1.10057437682829,1.18106617018497,1.18106617018497,0.811928549780193,1.18106617018497,1.18106617018497,0.811928549780193,1.10057437682829,1.10057437682829,1.10057437682829,1.10057437682829,1.10057437682829,1.10057437682829,1,1,1.10057437682829,1.10057437682829,1.10057437682829,1.10057437682829,1.20114875365658,1.53162909132656,1.53162909132656,1.53162909132656,1.53162909132656,1.20114875365658,1.20114875365658,1.66860289084939,1.66860289084939,1.20114875365658,1.20114875365658,1.20114875365658,1.20114875365658,1.20114875365658,1.20114875365658,1.20114875365658,1.36213234036993,1.36213234036993,0.659227969948168,1.36213234036993,1.36213234036993,0.659227969948168,1.20114875365658,1.20114875365658,1.20114875365658,1.20114875365658,1.20114875365658,1.20114875365658,1,1,1.20114875365658,1.20114875365658,1.20114875365658,1.20114875365658
1.10429935374786,1.275659528836,1.275659528836,1.275659528836,1.275659528836,1.10429935374786,1.10429935374786,1.34668298044043,1.34668298044043,1.10429935374786,1.10429935374786,1.10429935374786,1.10429935374786,1.10429935374786,1.10429935374786,1.10429935374786,1.18777232463626,1.18777232463626,0.805687490479976,1.18777232463626,1.18777232463626,0.805687490479976,1.10429935374786,1.10429935374786,1.10429935374786,1.10429935374786,1.10429935374786,1.10429935374786,1,1,1.10429935374786,1.10429935374786,1.10429935374786,1.10429935374786,1.20859870749571,1.55131905767199,1.55131905767199,1.55131905767199,1.55131905767199,1.20859870749571,1.20859870749571,1.69336596088085,1.69336596088085,1.20859870749571,1.20859870749571,1.20859870749571,1.20859870749571,1.20859870749571,1.20859870749571,1.20859870749571,1.37554464927252,1.37554464927252,0.649132332315921,1.37554464927252,1.37554464927252,0.649132332315921,1.20859870749571,1.20859870749571,1.20859870749571,1.20859870749571,1.20859870749571,1.20859870749571,1,1,1.20859870749571,1.20859870749571,1.20859870749571,1.20859870749571
1.10802433066742,1.28550451200871,1.28550451200871,1.28550451200871,1.28550451200871,1.10802433066742,1.10802433066742,1.35906451545615,1.35906451545615,1.10802433066742,1.10802433066742,1.10802433066742,1.10802433066742,1.10802433066742,1.10802433066742,1.10802433066742,1.19447847908756,1.19447847908756,0.799494404392671,1.19447847908756,1.19447847908756,0.799494404392671,1.10802433066742,1.10802433066742,1.10802433066742,1.10802433066742,1.10802433066742,1.10802433066742,1,1,1.10802433066742,1.10802433066742,1.10802433066742,1.10802433066742,1.21604866133484,1.57100902401742,1.57100902401742,1.57100902401742,1.57100902401742,1.21604866133484,1.21604866133484,1.71812903091231,1.71812903091231,1.21604866133484,1.21604866133484,1.21604866133484,1.21604866133484,1.21604866133484,1.21604866133484,1.21604866133484,1.38895695817511,1.38895695817511,0.639191302655192,1.38895695817511,1.38895695817511,0.639191302655192,1.21604866133484,1.21604866133484,1.21604866133484,1.21604866133484,1.21604866133484,1.21604866133484,1,1,1.21604866133484,1.21604866133484,1.21604866133484,1.21604866133484
1.11174930758699,1.29534949518142,1.29534949518142,1.29534949518142,1.29534949518142,1.11174930758699,1.11174930758699,1.37144605047188,1.37144605047188,1.11174930758699,1.11174930758699,1.11174930758699,1.11174930758699,1.11174930758699,1.11174930758699,1.11174930758699,1.20118463353885,1.20118463353885,0.793348922762104,1.20118463353885,1.20118463353885,0.793348922762104,1.11174930758699,1.11174930758699,1.11174930758699,1.11174930758699,1.11174930758699,1.11174930758699,1,1,1.11174930758699,1.11174930758699,1.11174930758699,1.11174930758699,1.22349861517398,1.59069899036285,1.59069899036285,1.59069899036285,1.59069899036285,1.22349861517398,1.22349861517398,1.74289210094377,1.74289210094377,1.22349861517398,1.22349861517398,1.22349861517398,1.22349861517398,1.22349861517398,1.22349861517398,1.22349861517398,1.4023692670777,1.4023692670777,0.629402513247791,1.4023692670777,1.4023692670777,0.629402513247791,1.22349861517398,1.22349861517398,1.22349861517398,1.22349861517398,1.22349861517398,1.22349861517398,1,1,1.22349861517398,1.22349861517398,1.22349861517398,1.22349861517398
1.11547428450655,1.30519447835414,1.30519447835414,1.30519447835414,1.30519447835414,1.11547428450655,1.11547428450655,1.38382758548761,1.38382758548761,1.11547428450655,1.11547428450655,1.11547428450655,1.11547428450655,1.11547428450655,1.11547428450655,1.11547428450655,1.20789078799015,1.20789078799015,0.787250679666622,1.20789078799015,1.20789078799015,0.787250679666622,1.11547428450655,1.11547428450655,1.11547428450655,1.11547428450655,1.11547428450655,1.11547428450655,1,1,1.11547428450655,1.11547428450655,1.11547428450655,1.11547428450655,1.23094856901311,1.61038895670828,1.61038895670828,1.61038895670828,1.61038895670828,1.23094856901311,1.23094856901311,1.76765517097523,1.76765517097523,1.23094856901311,1.23094856901311,1.23094856901311,1.23094856901311,1.23094856901311,1.23094856901311,1.23094856901311,1.41578157598029,1.41578157598029,0.619763632635558,1.41578157598029,1.41578157598029,0.619763632635558,1.23094856901311,1.23094856901311,1.23094856901311,1.23094856901311,1.23094856901311,1.23094856901311,1,1,1.23094856901311,1.23094856901311,1.23094856901311,1.23094856901311
1.11919926142612,1.31503946152685,1.31503946152685,1.31503946152685,1.31503946152685,1.11919926142612,1.11919926142612,1.39620912050334,1.39620912050334,1.11919926142612,1.11919926142612,1.11919926142612,1.11919926142612,1.11919926142612,1.11919926142612,1.11919926142612,1.21459694244144,1.21459694244144,0.781199311997304,1.21459694244144,1.21459694244144,0.781199311997304,1.11919926142612,1.11919926142612,1.11919926142612,1.11919926142612,1.11919926142612,1.11919926142612,1,1,1.11919926142612,1.11919926142612,1.11919926142612,1.11919926142612,1.23839852285224,1.6300789230537,1.6300789230537,1.6300789230537,1.6300789230537,1.23839852285224,1.23839852285224,1.79241824100669,1.79241824100669,1.23839852285224,1.23839852285224,1.23839852285224,1.23839852285224,1.23839852285224,1.23839852285224,1.23839852285224,1.42919388488288,1.42919388488288,0.610272365065061,1.42919388488288,1.42919388488288,0.610272365065061,1.23839852285224,1.23839852285224,1.23839852285224,1.23839852285224,1.23839852285224,1.23839852285224,1,1,1.23839852285224,1.23839852285224,1.23839852285224,1.23839852285224
1.12292423834569,1.32488444469957,1.32488444469957,1.32488444469957,1.32488444469957,1.12292423834569,1.12292423834569,1.40859065551907,1.40859065551907,1.12292423834569,1.12292423834569,1.12292423834569,1.12292423834569,1.12292423834569,1.12292423834569,1.12292423834569,1.22130309689274,1.22130309689274,0.775194459436344,1.22130309689274,1.22130309689274,0.775194459436344,1.12292423834569,1.12292423834569,1.12292423834569,1.12292423834569,1.12292423834569,1.12292423834569,1,1,1.12292423834569,1.12292423834569,1.12292423834569,1.12292423834569,1.24584847669137,1.64976888939913,1.64976888939913,1.64976888939913,1.64976888939913,1.24584847669137,1.24584847669137,1.81718131103815,1.81718131103815,1.24584847669137,1.24584847669137,1.24584847669137,1.24584847669137,1.24584847669137,1.24584847669137,1.24584847669137,1.44260619378547,1.44260619378547,0.600926449940805,1.44260619378547,1.44260619378547,0.600926449940805,1.24584847669137,1.24584847669137,1.24584847669137,1.24584847669137,1.24584847669137,1.24584847669137,1,1,1.24584847669137,1.24584847669137,1.24584847669137,1.24584847669137
1.12664921526525,1.33472942787228,1.33472942787228,1.33472942787228,1.33472942787228,1.12664921526525,1.12664921526525,1.4209721905348,1.4209721905348,1.12664921526525,1.12664921526525,1.12664921526525,1.12664921526525,1.12664921526525,1.12664921526525,1.12664921526525,1.22800925134403,1.22800925134403,0.769235764435592,1.22800925134403,1.22800925134403,0.769235764435592,1.12664921526525,1.12664921526525,1.12664921526525,1.12664921526525,1.12664921526525,1.12664921526525,1,1,1.12664921526525,1.12664921526525,1.12664921526525,1.12664921526525,1.25329843053051,1.66945885574456,1.66945885574456,1.66945885574456,1.66945885574456,1.25329843053051,1.25329843053051,1.8419443810696,1.8419443810696,1.25329843053051,1.25329843053051,1.25329843053051,1.25329843053051,1.25329843053051,1.25329843053051,1.25329843053051,1.45601850268806,1.45601850268806,0.59172366128681,1.45601850268806,1.45601850268806,0.59172366128681,1.25329843053051,1.25329843053051,1.25329843053051,1.25329843053051,1.25329843053051,1.25329843053051,1,1,1.25329843053051,1.25329843053051,1.25329843053051,1.25329843053051
1.13037419218482,1.34457441104499,1.34457441104499,1.34457441104499,1.34457441104499,1.13037419218482,1.13037419218482,1.43335372555053,1.43335372555053,1.13037419218482,1.13037419218482,1.13037419218482,1.13037419218482,1.13037419218482,1.13037419218482,1.13037419218482,1.23471540579533,1.23471540579533,0.763322872195271,1.23471540579533,1.23471540579533,0.763322872195271,1.13037419218482,1.13037419218482,1.13037419218482,1.13037419218482,1.13037419218482,1.13037419218482,1,1,1.13037419218482,1.13037419218482,1.13037419218482,1.13037419218482,1.26074838436964,1.68914882208999,1.68914882208999,1.68914882208999,1.68914882208999,1.26074838436964,1.26074838436964,1.86670745110106,1.86670745110106,1.26074838436964,1.26074838436964,1.26074838436964,1.26074838436964,1.26074838436964,1.26074838436964,1.26074838436964,1.46943081159065,1.46943081159065,0.582661807216438,1.46943081159065,1.46943081159065,0.582661807216438,1.26074838436964,1.26074838436964,1.26074838436964,1.26074838436964,1.26074838436964,1.26074838436964,1,1,1.26074838436964,1.26074838436964,1.26074838436964,1.26074838436964
1.13409916910439,1.35441939421771,1.35441939421771,1.35441939421771,1.35441939421771,1.13409916910439,1.13409916910439,1.44573526056626,1.44573526056626,1.13409916910439,1.13409916910439,1.13409916910439,1.13409916910439,1.13409916910439,1.13409916910439,1.13409916910439,1.24142156024662,1.24142156024662,0.757455430642843,1.24142156024662,1.24142156024662,0.757455430642843,1.13409916910439,1.13409916910439,1.13409916910439,1.13409916910439,1.13409916910439,1.13409916910439,1,1,1.13409916910439,1.13409916910439,1.13409916910439,1.13409916910439,1.26819833820877,1.70883878843542,1.70883878843542,1.70883878843542,1.70883878843542,1.26819833820877,1.26819833820877,1.89147052113252,1.89147052113252,1.26819833820877,1.26819833820877,1.26819833820877,1.26819833820877,1.26819833820877,1.26819833820877,1.26819833820877,1.48284312049324,1.48284312049324,0.573738729410334,1.48284312049324,1.48284312049324,0.573738729410334,1.26819833820877,1.26819833820877,1.26819833820877,1.26819833820877,1.26819833820877,1.26819833820877,1,1,1.26819833820877,1.26819833820877,1.26819833820877,1.26819833820877
1.13782414602395,1.36426437739042,1.36426437739042,1.36426437739042,1.36426437739042,1.13782414602395,1.13782414602395,1.45811679558199,1.45811679558199,1.13782414602395,1.13782414602395,1.13782414602395,1.13782414602395,1.13782414602395,1.13782414602395,1.13782414602395,1.24812771469792,1.24812771469792,0.751633090412051,1.24812771469792,1.24812771469792,0.751633090412051,1.13782414602395,1.13782414602395,1.13782414602395,1.13782414602395,1.13782414602395,1.13782414602395,1,1,1.13782414602395,1.13782414602395,1.13782414602395,1.13782414602395,1.2756482920479,1.72852875478085,1.72852875478085,1.72852875478085,1.72852875478085,1.2756482920479,1.2756482920479,1.91623359116398,1.91623359116398,1.2756482920479,1.2756482920479,1.2756482920479,1.2756482920479,1.2756482920479,1.2756482920479,1.2756482920479,1.49625542939583,1.49625542939583,0.56495230260237,1.49625542939583,1.49625542939583,0.56495230260237,1.2756482920479,1.2756482920479,1.2756482920479,1.2756482920479,1.2756482920479,1.2756482920479,1,1,1.2756482920479,1.2756482920479,1.2756482920479,1.2756482920479
1.14154912294352,1.37410936056314,1.37410936056314,1.37410936056314,1.37410936056314,1.14154912294352,1.14154912294352,1.47049833059772,1.47049833059772,1.14154912294352,1.14154912294352,1.14154912294352,1.14154912294352,1.14154912294352,1.14154912294352,1.14154912294352,1.25483386914921,1.25483386914921,0.745855504822115,1.25483386914921,1.25483386914921,0.745855504822115,1.14154912294352,1.14154912294352,1.14154912294352,1.14154912294352,1.14154912294352,1.14154912294352,1,1,1.14154912294352,1.14154912294352,1.14154912294352,1.14154912294352,1.28309824588704,1.74821872112627,1.74821872112627,1.74821872112627,1.74821872112627,1.28309824588704,1.28309824588704,1.94099666119544,1.94099666119544,1.28309824588704,1.28309824588704,1.28309824588704,1.28309824588704,1.28309824588704,1.28309824588704,1.28309824588704,1.50966773829842,1.50966773829842,0.556300434073452,1.50966773829842,1.50966773829842,0.556300434073452,1.28309824588704,1.28309824588704,1.28309824588704,1.28309824588704,1.28309824588704,1.28309824588704,1,1,1.28309824588704,1.28309824588704,1.28309824588704,1.28309824588704
1.14527409986308,1.38395434373585,1.38395434373585,1.38395434373585,1.38395434373585,1.14527409986308,1.14527409986308,1.48287986561345,1.48287986561345,1.14527409986308,1.14527409986308,1.14527409986308,1.14527409986308,1.14527409986308,1.14527409986308,1.14527409986308,1.26154002360051,1.26154002360051,0.74012232985709,1.26154002360051,1.26154002360051,0.74012232985709,1.14527409986308,1.14527409986308,1.14527409986308,1.14527409986308,1.14527409986308,1.14527409986308,1,1,1.14527409986308,1.14527409986308,1.14527409986308,1.14527409986308,1.29054819972617,1.7679086874717,1.7679086874717,1.7679086874717,1.7679086874717,1.29054819972617,1.29054819972617,1.9657597312269,1.9657597312269,1.29054819972617,1.29054819972617,1.29054819972617,1.29054819972617,1.29054819972617,1.29054819972617,1.29054819972617,1.52308004720102,1.52308004720102,0.547781063153087,1.52308004720102,1.52308004720102,0.547781063153087,1.29054819972617,1.29054819972617,1.29054819972617,1.29054819972617,1.29054819972617,1.29054819972617,1,1,1.29054819972617,1.29054819972617,1.29054819972617,1.29054819972617
1.14899907678265,1.39379932690857,1.39379932690857,1.39379932690857,1.39379932690857,1.14899907678265,1.14899907678265,1.49526140062918,1.49526140062918,1.14899907678265,1.14899907678265,1.14899907678265,1.14899907678265,1.14899907678265,1.14899907678265,1.14899907678265,1.2682461780518,1.2682461780518,0.734433224145382,1.2682461780518,1.2682461780518,0.734433224145382,1.14899907678265,1.14899907678265,1.14899907678265,1.14899907678265,1.14899907678265,1.14899907678265,1,1,1.14899907678265,1.14899907678265,1.14899907678265,1.14899907678265,1.2979981535653,1.78759865381713,1.78759865381713,1.78759865381713,1.78759865381713,1.2979981535653,1.2979981535653,1.99052280125836,1.99052280125836,1.2979981535653,1.2979981535653,1.2979981535653,1.2979981535653,1.2979981535653,1.2979981535653,1.2979981535653,1.5364923561036,1.5364923561036,0.539392160728581,1.5364923561036,1.5364923561036,0.539392160728581,1.2979981535653,1.2979981535653,1.2979981535653,1.2979981535653,1.2979981535653,1.2979981535653,1,1,1.2979981535653,1.2979981535653,1.2979981535653,1.2979981535653
1.15272405370222,1.40364431008128,1.40364431008128,1.40364431008128,1.40364431008128,1.15272405370222,1.15272405370222,1.50764293564491,1.50764293564491,1.15272405370222,1.15272405370222,1.15272405370222,1.15272405370222,1.15272405370222,1.15272405370222,1.15272405370222,1.2749523325031,1.2749523325031,0.728787848939421,1.2749523325031,1.2749523325031,0.728787848939421,1.15272405370222,1.15272405370222,1.15272405370222,1.15272405370222,1.15272405370222,1.15272405370222,1,1,1.15272405370222,1.15272405370222,1.15272405370222,1.15272405370222,1.30544810740443,1.80728862016256,1.80728862016256,1.80728862016256,1.80728862016256,1.30544810740443,1.30544810740443,2.01528587128982,2.01528587128982,1.30544810740443,1.30544810740443,1.30544810740443,1.30544810740443,1.30544810740443,1.30544810740443,1.30544810740443,1.5499046650062,1.5499046650062,0.531131728761748,1.5499046650062,1.5499046650062,0.531131728761748,1.30544810740443,1.30544810740443,1.30544810740443,1.30544810740443,1.30544810740443,1.30544810740443,1,1,1.30544810740443,1.30544810740443,1.30544810740443,1.30544810740443
1.15644903062178,1.41348929325399,1.41348929325399,1.41348929325399,1.41348929325399,1.15644903062178,1.15644903062178,1.52002447066064,1.52002447066064,1.15644903062178,1.15644903062178,1.15644903062178,1.15644903062178,1.15644903062178,1.15644903062178,1.15644903062178,1.28165848695439,1.28165848695439,0.72318586809549,1.28165848695439,1.28165848695439,0.72318586809549,1.15644903062178,1.15644903062178,1.15644903062178,1.15644903062178,1.15644903062178,1.15644903062178,1,1,1.15644903062178,1.15644903062178,1.15644903062178,1.15644903062178,1.31289806124357,1.82697858650799,1.82697858650799,1.82697858650799,1.82697858650799,1.31289806124357,1.31289806124357,2.04004894132128,2.04004894132128,1.31289806124357,1.31289806124357,1.31289806124357,1.31289806124357,1.31289806124357,1.31289806124357,1.31289806124357,1.56331697390879,1.56331697390879,0.522997799813028,1.56331697390879,1.56331697390879,0.522997799813028,1.31289806124357,1.31289806124357,1.31289806124357,1.31289806124357,1.31289806124357,1.31289806124357,1,1,1.31289806124357,1.31289806124357,1.31289806124357,1.31289806124357
1.16017400754135,1.42333427642671,1.42333427642671,1.42333427642671,1.42333427642671,1.16017400754135,1.16017400754135,1.53240600567637,1.53240600567637,1.16017400754135,1.16017400754135,1.16017400754135,1.16017400754135,1.16017400754135,1.16017400754135,1.16017400754135,1.28836464140569,1.28836464140569,0.717626948053714,1.28836464140569,1.28836464140569,0.717626948053714,1.16017400754135,1.16017400754135,1.16017400754135,1.16017400754135,1.16017400754135,1.16017400754135,1,1,1.16017400754135,1.16017400754135,1.16017400754135,1.16017400754135,1.3203480150827,1.84666855285341,1.84666855285341,1.84666855285341,1.84666855285341,1.3203480150827,1.3203480150827,2.06481201135273,2.06481201135273,1.3203480150827,1.3203480150827,1.3203480150827,1.3203480150827,1.3203480150827,1.3203480150827,1.3203480150827,1.57672928281138,1.57672928281138,0.514988436572888,1.57672928281138,1.57672928281138,0.514988436572888,1.3203480150827,1.3203480150827,1.3203480150827,1.3203480150827,1.3203480150827,1.3203480150827,1,1,1.3203480150827,1.3203480150827,1.3203480150827,1.3203480150827
1.16389898446092,1.43317925959942,1.43317925959942,1.43317925959942,1.43317925959942,1.16389898446092,1.16389898446092,1.5447875406921,1.5447875406921,1.16389898446092,1.16389898446092,1.16389898446092,1.16389898446092,1.16389898446092,1.16389898446092,1.16389898446092,1.29507079585698,1.29507079585698,0.712110757818194,1.29507079585698,1.29507079585698,0.712110757818194,1.16389898446092,1.16389898446092,1.16389898446092,1.16389898446092,1.16389898446092,1.16389898446092,1,1,1.16389898446092,1.16389898446092,1.16389898446092,1.16389898446092,1.32779796892183,1.86635851919884,1.86635851919884,1.86635851919884,1.86635851919884,1.32779796892183,1.32779796892183,2.08957508138419,2.08957508138419,1.32779796892183,1.32779796892183,1.32779796892183,1.32779796892183,1.32779796892183,1.32779796892183,1.32779796892183,1.59014159171397,1.59014159171397,0.507101731400403,1.59014159171397,1.59014159171397,0.507101731400403,1.32779796892183,1.32779796892183,1.32779796892183,1.32779796892183,1.32779796892183,1.32779796892183,1,1,1.32779796892183,1.32779796892183,1.32779796892183,1.32779796892183
1.16762396138048,1.44302424277214,1.44302424277214,1.44302424277214,1.44302424277214,1.16762396138048,1.16762396138048,1.55716907570783,1.55716907570783,1.16762396138048,1.16762396138048,1.16762396138048,1.16762396138048,1.16762396138048,1.16762396138048,1.16762396138048,1.30177695030828,1.30177695030828,0.706636968937301,1.30177695030828,1.30177695030828,0.706636968937301,1.16762396138048,1.16762396138048,1.16762396138048,1.16762396138048,1.16762396138048,1.16762396138048,1,1,1.16762396138048,1.16762396138048,1.16762396138048,1.16762396138048,1.33524792276097,1.88604848554427,1.88604848554427,1.88604848554427,1.88604848554427,1.33524792276097,1.33524792276097,2.11433815141565,2.11433815141565,1.33524792276097,1.33524792276097,1.33524792276097,1.33524792276097,1.33524792276097,1.33524792276097,1.33524792276097,1.60355390061656,1.60355390061656,0.499335805868896,1.60355390061656,1.60355390061656,0.499335805868896,1.33524792276097,1.33524792276097,1.33524792276097,1.33524792276097,1.33524792276097,1.33524792276097,1,1,1.33524792276097,1.33524792276097,1.33524792276097,1.33524792276097
1.17134893830005,1.45286922594485,1.45286922594485,1.45286922594485,1.45286922594485,1.17134893830005,1.17134893830005,1.56955061072356,1.56955061072356,1.17134893830005,1.17134893830005,1.17134893830005,1.17134893830005,1.17134893830005,1.17134893830005,1.17134893830005,1.30848310475957,1.30848310475957,0.701205255484119,1.30848310475957,1.30848310475957,0.701205255484119,1.17134893830005,1.17134893830005,1.17134893830005,1.17134893830005,1.17134893830005,1.17134893830005,1,1,1.17134893830005,1.17134893830005,1.17134893830005,1.17134893830005,1.3426978766001,1.9057384518897,1.9057384518897,1.9057384518897,1.9057384518897,1.3426978766001,1.3426978766001,2.13910122144711,2.13910122144711,1.3426978766001,1.3426978766001,1.3426978766001,1.3426978766001,1.3426978766001,1.3426978766001,1.3426978766001,1.61696620951915,1.61696620951915,0.491688810318549,1.61696620951915,1.61696620951915,0.491688810318549,1.3426978766001,1.3426978766001,1.3426978766001,1.3426978766001,1.3426978766001,1.3426978766001,1,1,1.3426978766001,1.3426978766001,1.3426978766001,1.3426978766001
1.17507391521962,1.46271420911756,1.46271420911756,1.46271420911756,1.46271420911756,1.17507391521962,1.17507391521962,1.58193214573929,1.58193214573929,1.17507391521962,1.17507391521962,1.17507391521962,1.17507391521962,1.17507391521962,1.17507391521962,1.17507391521962,1.31518925921087,1.31518925921087,0.695815294037037,1.31518925921087,1.31518925921087,0.695815294037037,1.17507391521962,1.17507391521962,1.17507391521962,1.17507391521962,1.17507391521962,1.17507391521962,1,1,1.17507391521962,1.17507391521962,1.17507391521962,1.17507391521962,1.35014783043923,1.92542841823513,1.92542841823513,1.92542841823513,1.92542841823513,1.35014783043923,1.35014783043923,2.16386429147857,2.16386429147857,1.35014783043923,1.35014783043923,1.35014783043923,1.35014783043923,1.35014783043923,1.35014783043923,1.35014783043923,1.63037851842174,1.63037851842174,0.484158923415848,1.63037851842174,1.63037851842174,0.484158923415848,1.35014783043923,1.35014783043923,1.35014783043923,1.35014783043923,1.35014783043923,1.35014783043923,1,1,1.35014783043923,1.35014783043923,1.35014783043923,1.35014783043923
1.17879889213918,1.47255919229028,1.47255919229028,1.47255919229028,1.47255919229028,1.17879889213918,1.17879889213918,1.59431368075501,1.59431368075501,1.17879889213918,1.17879889213918,1.17879889213918,1.17879889213918,1.17879889213918,1.17879889213918,1.17879889213918,1.32189541366216,1.32189541366216,0.690466763660492,1.32189541366216,1.32189541366216,0.690466763660492,1.17879889213918,1.17879889213918,1.17879889213918,1.17879889213918,1.17879889213918,1.17879889213918,1,1,1.17879889213918,1.17879889213918,1.17879889213918,1.17879889213918,1.35759778427836,1.94511838458056,1.94511838458056,1.94511838458056,1.94511838458056,1.35759778427836,1.35759778427836,2.18862736151003,2.18862736151003,1.35759778427836,1.35759778427836,1.35759778427836,1.35759778427836,1.35759778427836,1.35759778427836,1.35759778427836,1.64379082732433,1.64379082732433,0.476744351719793,1.64379082732433,1.64379082732433,0.476744351719793,1.35759778427836,1.35759778427836,1.35759778427836,1.35759778427836,1.35759778427836,1.35759778427836,1,1,1.35759778427836,1.35759778427836,1.35759778427836,1.35759778427836
1.18252386905875,1.48240417546299,1.48240417546299,1.48240417546299,1.48240417546299,1.18252386905875,1.18252386905875,1.60669521577074,1.60669521577074,1.18252386905875,1.18252386905875,1.18252386905875,1.18252386905875,1.18252386905875,1.18252386905875,1.18252386905875,1.32860156811346,1.32860156811346,0.68515934588586,1.32860156811346,1.32860156811346,0.68515934588586,1.18252386905875,1.18252386905875,1.18252386905875,1.18252386905875,1.18252386905875,1.18252386905875,1,1,1.18252386905875,1.18252386905875,1.18252386905875,1.18252386905875,1.3650477381175,1.96480835092598,1.96480835092598,1.96480835092598,1.96480835092598,1.3650477381175,1.3650477381175,2.21339043154149,2.21339043154149,1.3650477381175,1.3650477381175,1.3650477381175,1.3650477381175,1.3650477381175,1.3650477381175,1.3650477381175,1.65720313622692,1.65720313622692,0.469443329254739,1.65720313622692,1.65720313622692,0.469443329254739,1.3650477381175,1.3650477381175,1.3650477381175,1.3650477381175,1.3650477381175,1.3650477381175,1,1,1.3650477381175,1.3650477381175,1.3650477381175,1.3650477381175
1.18624884597831,1.49224915863571,1.49224915863571,1.49224915863571,1.49224915863571,1.18624884597831,1.18624884597831,1.61907675078647,1.61907675078647,1.18624884597831,1.18624884597831,1.18624884597831,1.18624884597831,1.18624884597831,1.18624884597831,1.18624884597831,1.33530772256475,1.33530772256475,0.679892724692493,1.33530772256475,1.33530772256475,0.679892724692493,1.18624884597831,1.18624884597831,1.18624884597831,1.18624884597831,1.18624884597831,1.18624884597831,1,1,1.18624884597831,1.18624884597831,1.18624884597831,1.18624884597831,1.37249769195663,1.98449831727141,1.98449831727141,1.98449831727141,1.98449831727141,1.37249769195663,1.37249769195663,2.23815350157295,2.23815350157295,1.37249769195663,1.37249769195663,1.37249769195663,1.37249769195663,1.37249769195663,1.37249769195663,1.37249769195663,1.67061544512951,1.67061544512951,0.462254117089782,1.67061544512951,1.67061544512951,0.462254117089782,1.37249769195663,1.37249769195663,1.37249769195663,1.37249769195663,1.37249769195663,1.37249769195663,1,1,1.37249769195663,1.37249769195663,1.37249769195663,1.37249769195663
